163001273,我所有的向往生,还可以，不过我还是喜欢奶茶系列的 #鲜百香双响炮# #鲜芋青稞醇牛奶# #奶茶三兄弟# #焦糖奶茶# #黑糖双拼牛奶# #珍珠奶茶# #草莓酸奶# #布丁奶茶# #芒果酸奶西米露# #奶霜草莓果茶# #焦糖网红奶茶# #轻奶茶西米露# #珍珠红茶拿铁# #戳戳鲜柚益力多# #戳戳鲜柚绿茶# #双拼巧克力# #莓莓酸奶# #鲜芋牛奶西米露# #鲜橙水果茶# #柠檬椰果养乐多# #桃桃酸奶# #沙棘酸奶西米露# #啤酒花梨# #葡萄柚益力多# #牛奶三兄弟# #焦糖茶拿铁# #柠檬蜜西米露# #鲜醇草莓欧蕾# #美式咖啡# #青稞抹茶谷物鲜醇牛奶# #鲜柠檬红茶# #酒酿枸杞桂圆红枣茶# #法式奶霜红茶# #双球冰淇淋莓莓# #莓莓欧蕾# #曼特宁滤挂咖啡# #危地马拉滤挂咖啡# #法式奶霜烤茶# #鲜芋青稞牛奶# #花生摩卡# #红果小姐姐# #珍珠拿铁L# #青稞红豆牛奶# #珍珠烤茶拿铁# #桃桃红茶# #碳焙烤茶# #莓莓红果果# #莓莓巧克力# #莓莓拿铁咖啡# #绿茶益菌多# #柠檬霸# #草莓红果果# #双倍浓缩拿铁# #橙香冷萃咖啡# #冷萃拿铁# #桃桃益力多# #桃气泡泡# #戳戳鲜柚霸霸杯# #沙棘益力多# #沙棘蜜香绿茶# #葡萄柚绿茶# #鲜芋茶拿铁# #茉香奶茶# #西米露奶茶# #CoCo奶茶# #椰果奶茶# #仙草冻奶茶# #绿茶益力多# #奶霜莓莓果茶# #双球冰淇淋咖啡# #双球冰淇淋红茶# #柠檬椰果益力多# #葡萄柚西米露# #铁观音醇品茶# #CoCo巧克力# #鲜百香绿茶# #红豆巧克力# #鲜醇芒果欧蕾# #摩卡咖啡# #双拼奶茶# #珍珠谷物鲜醇牛奶# #芒果绿茶# #拿铁咖啡# #芒果益力多# #茉莉绿茶# #银耳红豆鲜醇牛奶# #柠檬椰果益菌多# #宇治金时欧蕾# #红豆抹茶谷物鲜醇牛奶# #红豆奶茶# #布丁巧克力# #哥伦比亚滤挂式咖啡# #桂圆红枣巧克力# #红豆谷物鲜醇牛奶# #酒酿枸杞银耳# #鲜柠檬绿茶# #鲜芋奶茶# #青稞茶拿铁# #卡布奇诺# #香草拿铁# #桂圆红枣银耳# #芒果益菌多# #奶霜抹茶# #珍珠拿铁咖啡# #金桔柠檬汁# #先百香双响炮# #法式奶霜咖啡# #葡萄柚养乐多# #雪梨红茶#,40,1556165719808
163001273,jlT372194149,分层的时候很好喝，混在一起是另外一种口感,40,1555749432794
163001273,qnM895095853,焦糖做热的有点甜，冷的估计口感好一点，加了珍珠，因为没现金，手机支付没有这个选项，店员操作自己的支付帮我弄的，态度很好呢,40,1553591477029
163001273,匿名用户,不喜欢 【环境】 【服务】 【等位】 【等位】 【等位】 【服务】 【服务】 【服务】 【等位】 【等位】,20,1556097062923
163001273,_qq4dc1412224115,coco回头客，每次下班都顺便点一杯,40,1555581565817
163001273,山雨欲来风满楼_y,等了真心久 第一次就想要放弃 不想再去第二次,20,1555341821171
163001273,匿名用户,味道还可以，不过量好像有点少，一点点的可能更喜欢,30,1555160410842
163001273,HEh771011957,服务差差差差差差差差不懂是不是因为买券才这样的态度呵呵,10,1553084109082
163001273,匿名用户,哎哟气死我了 买了券去消费 然后验券的时候又不说糖度和冰块 然后我验完券我想说糖度和冰块 服务员就说验券的时候就要说  是不是看我买券便宜态度就这样啊气死我了 【服务】,10,1553083987918
163001273,涵0913,不好喝，草莓好酸，一阵酸，一股茶味，喝不来，还是奶茶直接些，跟儿子好不容易喝了这么多，喝不下了，越后面越酸，，，,10,1553268006284
163001273,iXd308908056,建议去冰 正常糖，本来就是牛奶加红茶，加糖就很像奶茶了,30,1554007410868
163001273,jlT372194149,全糖去冰,40,1554394802800
163001273,jlT372194149,有草莓蓝莓，水果挺多，但是茶更多，大杯的容易喝不完,40,1553475520112
163001273,CamiLLCa,嗯嗯还不错，但是水果茶之类的就不建议点这家，水果是水果糖浆？,30,1553220838439
163001273,一心只对一个人,还可以啊就是感觉一般般不怎么好喝,30,1553220713982
163001273,Pc864238407,挺优惠的，但是个人感觉没那么好喝，还是珍珠没那么好吃吧……,10,1552562684199
163001273,yaZ533295816,基本每次到龙华都会在coco堂食点奶茶，黑糖的那个味道很好。这一次看到有活动，团购了红茶拿铁，想着试一下的，味道一般，就是比普通奶茶淡而已。很过分的是居然等了半个小时，堂食点餐的后面买的都做了，居然等了半个小时才给我。而且更过分的是我中间去催了三次，每次都说要看一下，而每一比点单的姑娘都在那里整理杯子。非常差的一次体验，以后肯定换一家不要再来了了。,10,1545275671622
163001273,匿名用户,店员的态度都很好 饮品也很好喝 而且价格也不贵 会再来的,40,1549016050665
